"Date","S_level_ft","N_level_ft","S_level_m","N_level_m","S_area_m2","N_area_m2","S_vol_m3","N_vol_m3","Total_vol_m3","natlev_m","natlev_ft"
"1859-11-01",4200.41696750903,4200.41696750903,1280.28709169675,1280.28709169675,2763250323.55661,1566764401.02622,12402036131.6201,7221016879.82084,19623053011.441,1280.28709169675,4200.41696750902
"1859-12-01",4200.54693140794,4200.54693140794,1280.32670469314,1280.32670469314,2789617067.43731,1569852111.65698,12511790016.1327,7283117278.17774,19794907294.3105,1280.32670469314,4200.54693140794
"1860-01-01",4200.68122743682,4200.68122743682,1280.36763812274,1280.36763812274,2810928653.26866,1572413057.36854,12626779238.5263,7347527316.95988,19974306555.4862,1280.36763812274,4200.68122743681
"1860-02-01",4200.8155234657,4200.8155234657,1280.40857155235,1280.40857155235,2832240239.10534,1574974003.08075,12741768460.9486,7411937355.75812,20153705816.7067,1280.40857155235,4200.81552346572
"1860-03-01",4200.94115523466,4200.94115523466,1280.44686411552,1280.44686411552,2852176883.91321,1577369726.48808,12849339023.8215,7472191908.16087,20321530931.9824,1280.44686411552,4200.94115523465
"1860-04-01",4201.07545126354,4201.07545126354,1280.48779754513,1280.48779754513,2880962398.89774,1582157067.40403,12967450481.0621,7536988479.08739,20504438960.1495,1280.48779754513,4201.07545126355
"1860-05-01",4201.20541516246,4201.20541516246,1280.52741054152,1280.52741054152,2914460267.77422,1588470341.07015,13084108385.8365,7599986571.65534,20684094957.4918,1280.52741054152,4201.20541516247
"1860-06-01",4201.33971119134,4201.33971119134,1280.56834397112,1280.56834397112,2949074732.27711,1594994057.19127,13204654887.4269,7665084600.63694,20869739488.0638,1280.56834397112,4201.33971119134
"1860-07-01",4201.46967509025,4201.46967509025,1280.60795696751,1280.60795696751,2982572601.15359,1601307330.85739,13321312792.2013,7728082693.20489,21049395485.4061,1280.60795696751,4201.46967509026
"1860-08-01",4201.2,4201.2,1280.52576,1280.52576,2913064523.23443,1588207288.00011,13079247639.7928,7597361651.12553,20676609290.9184,1280.52576,4201.2
"1860-09-01",4200.8125,4200.8125,1280.40765,1280.40765,2831760441.97635,1574916347.38071,12739179657.8813,7410487264.15395,20149666922.0352,1280.40765,4200.8125
"1860-10-01",4200.4375,4200.4375,1280.29335,1280.29335,2767928699.50276,1567306631.56993,12419239453.8342,7230807172.64535,19650046626.4795,1280.29335,4200.4375
"1860-11-01",4200.05,4200.05,1280.17524,1280.17524,2679635920.94477,1557073370.73879,12094569282.7768,7046039602.3769,19140608885.1537,1280.17524,4200.05
"1860-12-01",4199.675,4199.675,1280.06094,1280.06094,2607908407.95835,1537107003.3243,11793457940.3546,6869498469.05363,18662956409.4082,1280.06094,4199.675
"1861-01-01",4199.6243902439,4199.6243902439,1280.04551414634,1280.04551414634,2598512917.52398,1534203413.13088,11753091845.3765,6845719645.42911,18598811490.8056,1280.04551414634,4199.6243902439
"1861-02-01",4199.85121951219,4199.85121951219,1280.11465170732,1280.11465170732,2640622826.45751,1547217094.47934,11934009765.0319,6952294613.95994,18886304378.9919,1280.11465170732,4199.8512195122
"1861-03-01",4200.05609756098,4200.05609756098,1280.17709853659,1280.17709853659,2681025264.43453,1557234397.66021,12099678176.1182,7048947038.58021,19148625214.6984,1280.17709853659,4200.05609756099
"1861-04-01",4200.28292682927,4200.28292682927,1280.24623609756,1280.24623609756,2732708842.12297,1563224599.12187,12289729007.9419,7157103665.07037,19446832673.0123,1280.24623609756,4200.28292682927
"1861-05-01",4200.50243902439,4200.50243902439,1280.31314341463,1280.31314341463,2782556521.72262,1569003668.2604,12473693993.2543,7261778179.95647,19735472173.2108,1280.31314341463,4200.50243902438
"1861-06-01",4200.72926829268,4200.72926829268,1280.38228097561,1280.38228097561,2818552309.99149,1573329168.02991,12667913594.5189,7370568306.451,20038481900.9699,1280.38228097561,4200.72926829268
"1861-07-01",4200.9487804878,4200.9487804878,1280.44918829268,1280.44918829268,2853386943.79625,1577515135.54833,12855868047.3349,7475849074.01479,20331717121.3497,1280.44918829268,4200.9487804878
"1861-08-01",4200.74825174825,4200.74825174825,1280.38806713287,1280.38806713287,2821564815.6204,1573691171.28169,12684167930.6563,7379673006.86724,20063840937.5236,1280.38806713287,4200.74825174826
"1861-09-01",4200.42307692308,4200.42307692308,1280.28895384615,1280.28895384615,2764642367.79181,1566925740.96795,12407154956.1417,7223929967.79072,19631084923.9324,1280.28895384615,4200.42307692306
"1861-10-01",4200.10839160839,4200.10839160839,1280.19303776224,1280.19303776224,2692940585.07384,1558615400.56872,12143493188.5502,7073881862.01029,19217375050.5605,1280.19303776224,4200.1083916084
"1861-11-01",4199.78321678322,4199.78321678322,1280.09392447552,1280.09392447552,2627998403.04464,1543315632.14746,11879771119.5789,6920343760.53799,18800114880.1169,1280.09392447552,4199.7832167832
"1861-12-01",4199.54646017699,4199.54646017699,1280.02176106195,1280.02176106195,2584045525.17773,1529732398.14402,11690935203.5691,6809104465.69889,18500039669.268,1280.02176106195,4199.546460177
"1862-01-01",4200.02654867257,4200.02654867257,1280.1680920354,1280.1680920354,2674292481.30733,1556454058.35064,12074920388.6151,7034857551.30986,19109777939.925,1280.1680920354,4200.02654867257
"1862-02-01",4200.50663716814,4200.50663716814,1280.31442300885,1280.31442300885,2783222729.81502,1569083724.37498,12477288599.076,7263791661.70336,19741080260.7793,1280.31442300885,4200.50663716814
"1862-03-01",4200.94026548673,4200.94026548673,1280.44659292035,1280.44659292035,2852035688.82651,1577352759.5221,12848577188.7636,7471765174.03221,20320342362.7958,1280.44659292035,4200.94026548671
"1862-04-01",4201.4203539823,4201.4203539823,1280.59292389381,1280.59292389381,2969860209.32496,1598911452.8133,13277041289.412,7704175009.99875,20981216299.4108,1280.59292389381,4201.42035398232
"1862-05-01",4201.88495575221,4201.88495575221,1280.73453451327,1280.73453451327,3049811629.48585,1617817324.03853,13704234004.185,7932046052.44579,21636280056.6308,1280.73453451327,4201.8849557522
"1862-06-01",4202.36504424779,4202.36504424779,1280.88086548673,1280.88086548673,3109235124.48831,1640690765.79134,14155173433.4592,8170364648.844,22325538082.3032,1280.88086548673,4202.3650442478
"1862-07-01",4202.8296460177,4202.8296460177,1281.02247610619,1281.02247610619,3162899580.87455,1658177411.43344,14599341473.1255,8403849612.13606,23003191085.2615,1281.02247610619,4202.82964601768
"1862-08-01",4202.81944444444,4202.81944444444,1281.01936666667,1281.01936666667,3161715513.94028,1657846533.50512,14589538794.7841,8398703427.9743,22988242222.7584,1281.01936666667,4202.81944444446
"1862-09-01",4202.53958333333,4202.53958333333,1280.934065,1280.934065,3129232848.72181,1648769515.42227,14320620619.9819,8257527475.46592,22578148095.4478,1280.934065,4202.53958333333
"1862-10-01",4202.26875,4202.26875,1280.851515,1280.851515,3098244418.48774,1635842435.12578,14064262114.1931,8122419355.4334,22186681469.6265,1280.851515,4202.26875
"1862-11-01",4201.98888888889,4201.98888888889,1280.76621333333,1280.76621333333,3065855042.48495,1621877093.91468,13800268740.6294,7983144862.45046,21783413603.0798,1280.76621333333,4201.98888888888
"1862-12-01",4201.71805555556,4201.71805555556,1280.68366333333,1280.68366333333,3024048442.97864,1611297975.03833,13550017390.4056,7849989436.90393,21400006827.3096,1280.68366333333,4201.71805555554
"1863-01-01",4201.73346153846,4201.73346153846,1280.68835907692,1280.68835907692,3026426554.08284,1611899753.7137,13564252595.4172,7857563800.75594,21421816396.1731,1280.68835907692,4201.73346153845
"1863-02-01",4201.76923076923,4201.76923076923,1280.69926153846,1280.69926153846,3031947993.73435,1613296948.5856,13597303542.9778,7875149771.75355,21472453314.7313,1280.69926153846,4201.76923076923
"1863-03-01",4201.80153846154,4201.80153846154,1280.70910892308,1280.70910892308,3036935100.5181,1614558931.05099,13627156011.7526,7891033874.59564,21518189886.3482,1280.70910892308,4201.80153846155
"1863-04-01",4201.83730769231,4201.83730769231,1280.72001138462,1280.72001138462,3042456540.16961,1615956125.92289,13660206959.3132,7908619845.59325,21568826804.9064,1280.72001138462,4201.83730769232
"1863-05-01",4201.87192307692,4201.87192307692,1280.73056215385,1280.73056215385,3047799868.86359,1617308249.99221,13692191747.2688,7925638527.20055,21617830274.4694,1280.73056215385,4201.87192307694
"1863-06-01",4201.90769230769,4201.90769230769,1280.74146461538,1280.74146461538,3053321308.51003,1618705444.86283,13725242694.7991,7943224498.18202,21668467192.9811,1280.74146461538,4201.90769230768
"1863-07-01",4201.94230769231,4201.94230769231,1280.75201538462,1280.75201538462,3058664637.20908,1620057568.93344,13757227482.7851,7960243179.80545,21717470662.5906,1280.75201538462,4201.94230769232
"1863-08-01",4201.97807692308,4201.97807692308,1280.76291784615,1280.76291784615,3064186076.85552,1621454763.80406,13790278430.3154,7977829150.78692,21768107581.1023,1280.76291784615,4201.97807692306
"1863-09-01",4202.08971962617,4202.08971962617,1280.79694654206,1280.79694654206,3077810485.52974,1626828413.29923,13895239687.1617,8033279411.99827,21928519099.16,1280.79694654206,4202.08971962618
"1863-10-01",4202.31401869159,4202.31401869159,1280.8653128972,1280.8653128972,3103411236.77414,1638121673.92445,14107000248.2857,8144958819.11552,22251959067.4012,1280.8653128972,4202.3140186916
"1863-11-01",4202.54579439252,4202.54579439252,1280.93595813084,1280.93595813084,3129953748.2973,1648970964.97816,14326588818.6119,8260660644.60546,22587249463.2173,1280.93595813084,4202.54579439252
"1863-12-01",4202.77009345794,4202.77009345794,1281.00432448598,1281.00432448598,3155987488.46807,1656245883.11388,14542117496.5363,8373808320.18087,22915925816.7172,1281.00432448598,4202.77009345794
"1864-01-01",4203.04902912621,4203.04902912621,1281.08934407767,1281.08934407767,3188260943.79431,1667147468.98939,14811024096.6509,8514861630.85717,23325885727.5081,1281.08934407767,4203.04902912621
"1864-02-01",4203.33495145631,4203.33495145631,1281.17649320388,1281.17649320388,3220853472.52831,1687236420.76183,15090884852.9283,8661102418.47814,23751987271.4064,1281.17649320388,4203.3349514563
"1864-03-01",4203.60242718447,4203.60242718447,1281.25801980583,1281.25801980583,3249613145.55354,1704311764.01681,15354388731.1403,8798949165.11518,24153337896.2555,1281.25801980583,4203.60242718448
"1864-04-01",4203.88834951456,4203.88834951456,1281.34516893204,1281.34516893204,3277376120.15056,1719606235.92763,15638991229.2954,8948095449.31731,24587086678.6127,1281.34516893204,4203.88834951457
"1864-05-01",4204.16504854369,4204.16504854369,1281.42950679612,1281.42950679612,3310519958.01496,1741616962.08895,15917424027.3339,9094385724.6877,25011809752.0216,1281.42950679612,4204.1650485437
"1864-06-01",4204.45097087379,4204.45097087379,1281.51665592233,1281.51665592233,3349155947.26009,1769401047.8786,16207242684.5628,9246919038.86645,25454161723.4292,1281.51665592233,4204.45097087379
"1864-07-01",4204.67666666667,4204.67666666667,1281.585448,1281.585448,3376241479.67981,1783945008.87651,16439176040.2894,9369338512.11121,25808514552.4006,1281.585448,4204.67666666667
"1864-08-01",4204.43555555556,4204.43555555556,1281.51195733333,1281.51195733333,3347072912.78838,1767903086.79114,16191617298.353,9238695303.49105,25430312601.844,1281.51195733333,4204.43555555554
"1864-09-01",4204.19444444444,4204.19444444444,1281.43846666667,1281.43846666667,3314492154.60784,1744473465.91003,15947220512.5616,9110067795.28353,25057288307.8451,1281.43846666667,4204.19444444446
"1864-10-01",4203.96111111111,4203.96111111111,1281.36734666667,1281.36734666667,3284441249.88772,1723498377.52556,15711416954.6426,8986050238.4924,24697467193.135,1281.36734666667,4203.96111111112
"1864-11-01",4203.72,4203.72,1281.293856,1281.293856,3261029431.54131,1710600933.95988,15471418824.5986,8860278927.47597,24331697752.0746,1281.293856,4203.72
"1864-12-01",4203.48666666667,4203.48666666667,1281.222736,1281.222736,3238147617.94115,1697895957.36851,15239383690.0056,8738700246.71194,23978083936.7176,1281.222736,4203.48666666667
"1865-01-01",4203.38698224852,4203.38698224852,1281.19235218935,1281.19235218935,3226784506.63159,1690892113.11495,15141812588.6433,8687714624.78313,23829527213.4265,1281.19235218935,4203.38698224852
"1865-02-01",4203.77218934911,4203.77218934911,1281.30976331361,1281.30976331361,3266097002.07085,1713392631.04008,15523367265.0385,8887502570.66928,24410869835.7078,1281.30976331361,4203.77218934911
"1865-03-01",4204.12011834319,4204.12011834319,1281.41581207101,1281.41581207101,3304448649.27007,1737250935.32688,15871881553.0128,9070416444.68856,24942297997.7014,1281.41581207101,4204.12011834321
"1865-04-01",4204.50532544379,4204.50532544379,1281.53322319527,1281.53322319527,3356397890.97522,1774460179.06449,16262433270.4556,9275976775.34828,25538410045.8038,1281.53322319527,4204.5053254438
"1865-05-01",4204.87810650888,4204.87810650888,1281.64684686391,1281.64684686391,3399570888.16027,1795095989.29373,16646966291.0753,9479100618.44245,26126066909.5177,1281.64684686391,4204.87810650889
"1865-06-01",4205.26331360947,4205.26331360947,1281.76425798817,1281.76425798817,3443297959.86608,1822668224.86203,17049450563.9227,9692057362.40568,26741507926.3283,1281.76425798817,4205.26331360948
"1865-07-01",4205.33006134969,4205.33006134969,1281.78460269939,1281.78460269939,3450803888.13157,1827947095.72337,17119603826.8278,9729203607.31713,26848807434.1449,1281.78460269939,4205.3300613497
"1865-08-01",4205.21595092025,4205.21595092025,1281.74982184049,1281.74982184049,3437971922.65953,1818922457.30049,16999671392.6893,9665699225.81231,26665370618.5016,1281.74982184049,4205.21595092024
"1865-09-01",4205.1018404908,4205.1018404908,1281.7150409816,1281.7150409816,3425139957.1911,1809897818.88015,16879738958.5845,9602194844.32533,26481933802.9098,1281.7150409816,4205.10184049081
"1865-10-01",4204.99141104294,4204.99141104294,1281.68138208589,1281.68138208589,3412693057.67979,1801368118.1163,16763842760.4294,9540838873.28526,26304681633.7147,1281.68138208589,4204.99141104295
"1865-11-01",4204.8773006135,4204.8773006135,1281.64660122699,1281.64660122699,3399477554.77135,1795051377.8415,16646134989.7456,9478661495.89172,26124796485.6373,1281.64660122699,4204.87730061348
"1865-12-01",4204.87269230769,4204.87269230769,1281.64519661538,1281.64519661538,3398943851.76904,1794796278.7149,16641381406.6966,9476150486.41895,26117531893.1156,1281.64519661538,4204.87269230768
"1866-01-01",4205.12307692308,4205.12307692308,1281.72151384615,1281.72151384615,3427528040.09181,1811577342.15736,16902058890.4632,9614013277.59046,26516072168.0537,1281.72151384615,4205.12307692306
"1866-02-01",4205.37346153846,4205.37346153846,1281.79783107692,1281.79783107692,3455684333.55712,1831379481.46383,17165218327.6494,9753356545.45379,26918574873.1032,1281.79783107692,4205.37346153845
"1866-03-01",4205.59961538462,4205.59961538462,1281.86676276923,1281.86676276923,3476290135.20786,1844701204.09193,17404061938.5617,9879947388.08502,27284009326.6467,1281.86676276923,4205.59961538461
"1866-04-01",4205.85,4205.85,1281.94308,1281.94308,3492316993.6017,1853031465.0906,17670114972.7925,10021131571.1886,27691246543.9811,1281.94308,4205.85
"1866-05-01",4206.09230769231,4206.09230769231,1282.01693538462,1282.01693538462,3510251495.33666,1862724285.09594,17928833562.8112,10158380131.601,28087213694.4122,1282.01693538462,4206.09230769232
"1866-06-01",4206.34269230769,4206.34269230769,1282.09325261538,1282.09325261538,3532855186.39663,1875479385.23413,18198271557.5396,10301242554.138,28499514111.6776,1282.09325261538,4206.34269230768
"1866-07-01",4206.585,4206.585,1282.167108,1282.167108,3553460926.9562,1885693963.25476,18459890726.8783,10439971465.119,28899862191.9973,1282.167108,4206.585
"1866-08-01",4206.83538461538,4206.83538461538,1282.24342523077,1282.24342523077,3572327114.55233,1892177467.02749,18731899502.3164,10584232959.3196,29316132461.636,1282.24342523077,4206.83538461539
"1866-09-01",4206.79449541284,4206.79449541284,1282.23096220183,1282.23096220183,3569246161.0163,1891118674.74247,18687478953.9546,10560674253.6507,29248153207.6053,1282.23096220183,4206.79449541283
"1866-10-01",4206.65688073394,4206.65688073394,1282.18901724771,1282.18901724771,3558877056.09522,1887555255.76696,18537979352.2148,10481386238.4217,29019365590.6364,1282.18901724771,4206.65688073396
"1866-11-01",4206.51467889908,4206.51467889908,1282.14567412844,1282.14567412844,3548162314.34037,1883873056.15787,18383496430.3726,10399455289.328,28782951719.7006,1282.14567412844,4206.51467889908
"1866-12-01",4206.4512195122,4206.4512195122,1282.12633170732,1282.12633170732,3542652575.10315,1881007981.14852,18315057296.6321,10363165126.0505,28678222422.6826,1282.12633170732,4206.45121951221
